dataset,model,thread_time,process_time,raw_time,liczba_regul,liczba_wyjatkow,srednia_dlugosc_reguly,suma_warunkow,avg_precision,avg_coverage,balanced_accuracy__train,accuracy__train,recall__train,precision__train,f1_score__train,balanced_accuracy__test,accuracy__test,recall__test,precision__test,f1_score__test
autos.arff,algorithm_cer_with_exceptions_prediction_type_3,12.062917871999996,12.070301987999997,12.123129844665527,21,0,2.9047619047619047,61,0.93,0.46,0.8549967666006286,0.8461538461538461,0.8549967666006286,0.8991787412639475,0.8721914605635536,0.8018162393162394,0.7419354838709677,0.8018162393162394,0.7981690336953494,0.790504403004403
autos.arff,decision_tree,0.016603000000003476,0.01664001999999698,0.01660299301147461,18,0,4.444444444444445,80,0.0,0.0,0.8580600471491738,0.8671328671328671,0.8580600471491738,0.8540079365079364,0.8449482118428766,0.7913105413105413,0.7580645161290323,0.7913105413105413,0.8511695906432749,0.8070436507936508
balance-scale.arff,algorithm_rulekit,0.07891509999999613,1.898612591999992,0.44379615783691406,40,0,3.1,124,0.87,0.27,0.7501347219089155,0.931350114416476,0.7501347219089155,0.9536064425770308,0.7863091947669062,0.6060185185185185,0.8191489361702128,0.6060185185185185,0.5646421170094054,0.5805008944543828
balance-scale.arff,algorithm_cer,0.3493749479999977,0.3494904639999987,0.3494398593902588,36,0,2.9722222222222223,107,0.82,0.31,0.7344934038482425,0.9221967963386728,0.7344934038482425,0.911476948976949,0.7647192425149241,0.574537037037037,0.776595744680851,0.574537037037037,0.5371336163331312,0.5530481571159537
balance-scale.arff,algorithm_cer_with_exceptions_prediction_type_0,1.0613145629999963,1.0616491900000113,1.0613279342651367,29,0,2.3793103448275863,69,0.75,0.35,0.660523765362475,0.8947368421052632,0.660523765362475,0.9297303392960347,0.6571210413126961,0.6314814814814814,0.8351063829787234,0.6314814814814814,0.7268518518518517,0.6175084175084175
balance-scale.arff,algorithm_cer_with_exceptions_prediction_type_1,1.0613145629999963,1.0616491900000113,1.0613279342651367,29,0,2.3793103448275863,69,0.75,0.35,0.660523765362475,0.8947368421052632,0.660523765362475,0.9297303392960347,0.6571210413126961,0.6314814814814814,0.8351063829787234,0.6314814814814814,0.7268518518518517,0.6175084175084175
balance-scale.arff,algorithm_cer_with_exceptions_prediction_type_2,1.0613145629999963,1.0616491900000113,1.0613279342651367,29,0,2.3793103448275863,69,0.75,0.35,0.660523765362475,0.8947368421052632,0.660523765362475,0.9297303392960347,0.6571210413126961,0.6314814814814814,0.8351063829787234,0.6314814814814814,0.7268518518518517,0.6175084175084175
balance-scale.arff,algorithm_cer_with_exceptions_prediction_type_3,1.0613145629999963,1.0616491900000113,1.0613279342651367,29,0,2.3793103448275863,69,0.75,0.35,0.660523765362475,0.8947368421052632,0.660523765362475,0.9297303392960347,0.6571210413126961,0.6314814814814814,0.8351063829787234,0.6314814814814814,0.7268518518518517,0.6175084175084175
balance-scale.arff,decision_tree,0.00566576399999974,0.005712490999997044,0.00566554069519043,29,0,4.896551724137931,142,0.0,0.0,0.6552549899324093,0.8627002288329519,0.6552549899324093,0.7296633793172828,0.6630030721966206,0.5523148148148148,0.723404255319149,0.5523148148148148,0.5529554557591941,0.5415713934476613
breast-cancer.arff,algorithm_rulekit,0.07078606399999643,1.4398624519999998,0.09379911422729492,27,0,2.5185185185185186,68,0.82,0.21,0.6893501592168888,0.76,0.6893501592168888,0.716988782267874,0.6990595611285266,0.6021505376344086,0.7209302325581395,0.6021505376344086,0.6357142857142857,0.6090909090909091
breast-cancer.arff,algorithm_cer,0.18693044500000155,0.18704727499999763,0.18692898750305176,29,0,2.413793103448276,70,0.8,0.25,0.6991390494162047,0.78,0.6991390494162047,0.7501110946526441,0.7141372141372141,0.6344086021505376,0.7674418604651163,0.6344086021505376,0.7252252252252251,0.6486928104575163
breast-cancer.arff,algorithm_cer_with_exceptions_prediction_type_0,0.34525237800000497,0.34535064199999965,0.34524989128112793,22,0,2.0454545454545454,45,0.74,0.31,0.6853402523882534,0.78,0.6853402523882534,0.7605703863372575,0.7026625219624274,0.6760752688172043,0.7906976744186046,0.6760752688172043,0.7599206349206349,0.6959937156323645
breast-cancer.arff,algorithm_cer_with_exceptions_prediction_type_1,0.34525237800000497,0.34535064199999965,0.34524989128112793,22,0,2.0454545454545454,45,0.74,0.31,0.6853402523882534,0.78,0.6853402523882534,0.7605703863372575,0.7026625219624274,0.6760752688172043,0.7906976744186046,0.6760752688172043,0.7599206349206349,0.6959937156323645
breast-cancer.arff,algorithm_cer_with_exceptions_prediction_type_2,0.34525237800000497,0.34535064199999965,0.34524989128112793,22,0,2.0454545454545454,45,0.74,0.31,0.6853402523882534,0.78,0.6853402523882534,0.7605703863372575,0.7026625219624274,0.6760752688172043,0.7906976744186046,0.6760752688172043,0.7599206349206349,0.6959937156323645
breast-cancer.arff,algorithm_cer_with_exceptions_prediction_type_3,0.34525237800000497,0.34535064199999965,0.34524989128112793,22,0,2.0454545454545454,45,0.74,0.31,0.6853402523882534,0.78,0.6853402523882534,0.7605703863372575,0.7026625219624274,0.6760752688172043,0.7906976744186046,0.6760752688172043,0.7599206349206349,0.6959937156323645
breast-cancer.arff,decision_tree,0.01313494799999404,0.013165415000003122,0.013134956359863281,18,0,4.5,81,0.0,0.0,0.7059205094940441,0.815,0.7059205094940441,0.8625415282392026,0.7326493009140503,0.5799731182795699,0.7441860465116279,0.5799731182795699,0.6907051282051282,0.5776785714285715
breast-w.arff,algorithm_rulekit,0.09013932700000282,3.514955612999998,0.3819427490234375,12,0,2.9166666666666665,35,0.97,0.87,0.9684729064039409,0.9693251533742331,0.9684729064039409,0.964960886571056,0.9666707561444403,0.9447343701075044,0.9571428571428572,0.9447343701075044,0.9560145547945205,0.9500779207057767
breast-w.arff,algorithm_cer,0.2672404759999978,0.34653791699999204,0.2672383785247803,10,0,3.0,30,0.97,0.85,0.9668856048166393,0.967280163599182,0.9668856048166393,0.9622638101087466,0.9644931745570724,0.9521970566746687,0.9619047619047619,0.9521970566746687,0.9596816976127321,0.9558080808080809
breast-w.arff,algorithm_cer_with_exceptions_prediction_type_0,3.4135536009999967,3.4148138820000042,3.4239282608032227,10,0,1.5,15,0.95,0.87,0.9499452654625069,0.9570552147239264,0.9499452654625069,0.9560188609467455,0.9528523220311746,0.9188498069095083,0.9380952380952381,0.9188498069095083,0.9373365300784655,0.927275633341325
breast-w.arff,algorithm_cer_with_exceptions_prediction_type_1,3.4135536009999967,3.4148138820000042,3.4239282608032227,10,0,1.5,15,0.95,0.87,0.9499452654625069,0.9570552147239264,0.9499452654625069,0.9560188609467455,0.9528523220311746,0.9188498069095083,0.9380952380952381,0.9188498069095083,0.9373365300784655,0.927275633341325
breast-w.arff,algorithm_cer_with_exceptions_prediction_type_2,3.4135536009999967,3.4148138820000042,3.4239282608032227,10,0,1.5,15,0.95,0.87,0.9499452654625069,0.9570552147239264,0.9499452654625069,0.9560188609467455,0.9528523220311746,0.9188498069095083,0.9380952380952381,0.9188498069095083,0.9373365300784655,0.927275633341325
breast-w.arff,algorithm_cer_with_exceptions_prediction_type_3,3.4135536009999967,3.4148138820000042,3.4239282608032227,10,0,1.5,15,0.95,0.87,0.9499452654625069,0.9570552147239264,0.9499452654625069,0.9560188609467455,0.9528523220311746,0.9188498069095083,0.9380952380952381,0.9188498069095083,0.9373365300784655,0.927275633341325
breast-w.arff,decision_tree,0.007097929000003944,0.007141550000000052,0.007097959518432617,17,0,4.235294117647059,72,0.0,0.0,0.9745210727969349,0.9754601226993865,0.9745210727969349,0.9721264159163521,0.9733030027297543,0.9302786765473332,0.9428571428571428,0.9302786765473332,0.9374005305039788,0.9337121212121212
bupa-liver-disorders.arff,algorithm_rulekit,0.07814330599999408,2.202444497000002,0.2940104007720947,39,0,3.8461538461538463,150,0.92,0.19,0.9018741159830269,0.9004149377593361,0.9018741159830269,0.896324452503836,0.8985120718697361,0.6909090909090909,0.6923076923076923,0.6909090909090909,0.6875,0.6881559220389806
bupa-liver-disorders.arff,algorithm_cer,1.2356489399999973,1.239182232999994,1.2356960773468018,38,0,3.9210526315789473,149,0.91,0.21,0.9040664780763791,0.9045643153526971,0.9040664780763791,0.9010036496350364,0.9023861935370256,0.7159090909090908,0.7211538461538461,0.7159090909090908,0.7146892655367232,0.7152299121895949
bupa-liver-disorders.arff,algorithm_cer_with_exceptions_prediction_type_0,8.507068859,8.510459447999992,8.508027076721191,31,0,3.0,93,0.86,0.23,0.811951909476662,0.8215767634854771,0.811951909476662,0.819221305543494,0.814830697757527,0.6954545454545455,0.7115384615384616,0.6954545454545455,0.7057416267942584,0.6980255516840883
bupa-liver-disorders.arff,algorithm_cer_with_exceptions_prediction_type_1,8.507068859,8.510459447999992,8.508027076721191,31,0,3.0,93,0.86,0.23,0.811951909476662,0.8215767634854771,0.811951909476662,0.819221305543494,0.814830697757527,0.6954545454545455,0.7115384615384616,0.6954545454545455,0.7057416267942584,0.6980255516840883
bupa-liver-disorders.arff,algorithm_cer_with_exceptions_prediction_type_2,8.507068859,8.510459447999992,8.508027076721191,31,0,3.0,93,0.86,0.23,0.811951909476662,0.8215767634854771,0.811951909476662,0.819221305543494,0.814830697757527,0.6954545454545455,0.7115384615384616,0.6954545454545455,0.7057416267942584,0.6980255516840883
bupa-liver-disorders.arff,algorithm_cer_with_exceptions_prediction_type_3,8.507068859,8.510459447999992,8.508027076721191,31,0,3.0,93,0.86,0.23,0.811951909476662,0.8215767634854771,0.811951909476662,0.819221305543494,0.814830697757527,0.6954545454545455,0.7115384615384616,0.6954545454545455,0.7057416267942584,0.6980255516840883
bupa-liver-disorders.arff,decision_tree,0.00603482500000041,0.0060666450000042005,0.0060346126556396484,24,0,4.666666666666667,112,0.0,0.0,0.8347595473833098,0.8464730290456431,0.8347595473833098,0.848307579102281,0.8395674780950324,0.5856060606060606,0.6057692307692307,0.5856060606060606,0.59116579265833,0.585496257412268
car.arff,algorithm_rulekit,0.16200443099999973,1.434101193999993,0.3262617588043213,64,0,3.15625,202,0.73,0.12,0.7005242128853566,0.9189412737799835,0.7005242128853566,0.8287799380729546,0.7376650829662208,0.5672937878025239,0.8747591522157996,0.5672937878025239,0.6248292655620242,0.5805639147703541
car.arff,algorithm_cer,0.8623310800000041,0.8627509290000006,0.8623247146606445,61,0,3.180327868852459,194,0.74,0.12,0.700877208049323,0.9181141439205955,0.700877208049323,0.8280392148048442,0.7372887015409617,0.5672937878025239,0.8747591522157996,0.5672937878025239,0.6248292655620242,0.5805639147703541
car.arff,algorithm_cer_with_exceptions_prediction_type_0,1.200645127999998,1.2011067749999995,1.200800895690918,56,0,3.1964285714285716,179,0.71,0.13,0.6768625058007437,0.8759305210918115,0.6768625058007437,0.8005935132673759,0.7101720385989134,0.551161319286285,0.8420038535645472,0.551161319286285,0.6056030662885502,0.5613314497846871
car.arff,algorithm_cer_with_exceptions_prediction_type_1,1.200645127999998,1.2011067749999995,1.200800895690918,56,0,3.1964285714285716,179,0.71,0.13,0.6768625058007437,0.8759305210918115,0.6768625058007437,0.8005935132673759,0.7101720385989134,0.551161319286285,0.8420038535645472,0.551161319286285,0.6056030662885502,0.5613314497846871
car.arff,algorithm_cer_with_exceptions_prediction_type_2,1.200645127999998,1.2011067749999995,1.200800895690918,56,0,3.1964285714285716,179,0.71,0.13,0.6768625058007437,0.8759305210918115,0.6768625058007437,0.8005935132673759,0.7101720385989134,0.551161319286285,0.8420038535645472,0.551161319286285,0.6056030662885502,0.5613314497846871
car.arff,algorithm_cer_with_exceptions_prediction_type_3,1.200645127999998,1.2011067749999995,1.200800895690918,56,0,3.1964285714285716,179,0.71,0.13,0.6768625058007437,0.8759305210918115,0.6768625058007437,0.8005935132673759,0.7101720385989134,0.551161319286285,0.8420038535645472,0.551161319286285,0.6056030662885502,0.5613314497846871
car.arff,decision_tree,0.01580061600000704,0.015874263999990035,0.01580071449279785,10,0,4.3,43,0.0,0.0,0.583358131243602,0.8535980148883374,0.583358131243602,0.532972465503905,0.555873952511201,0.6186745922186396,0.861271676300578,0.6186745922186396,0.5283672358948602,0.5628752560570742
cleveland.arff,algorithm_rulekit,0.08234405099999265,0.7867228879999999,0.28554368019104004,32,0,4.3125,138,0.79,0.38,0.7058957451099012,0.8632075471698113,0.7058957451099012,0.7983447864471486,0.7287792847620704,0.31612745098039213,0.5494505494505495,0.31612745098039213,0.33038847117794484,0.31875673346261585
cleveland.arff,algorithm_cer,1.1980358269999982,1.2546253920000083,1.1980493068695068,28,0,4.142857142857143,116,0.82,0.36,0.7358753781004235,0.8632075471698113,0.7358753781004235,0.8549396351449138,0.7592611960966391,0.2903921568627451,0.5274725274725275,0.2903921568627451,0.27616554250119296,0.28105577475040733
cleveland.arff,algorithm_cer_with_exceptions_prediction_type_0,5.790890095999998,5.794050509999991,5.821793079376221,24,0,3.8333333333333335,92,0.76,0.4,0.6190088727566042,0.7924528301886793,0.6190088727566042,0.83085960591133,0.6617236351611351,0.2744607843137255,0.5054945054945055,0.2744607843137255,0.26336028751123086,0.26227057159497463
cleveland.arff,algorithm_cer_with_exceptions_prediction_type_1,5.790890095999998,5.794050509999991,5.821793079376221,24,0,3.8333333333333335,92,0.76,0.4,0.6190088727566042,0.7924528301886793,0.6190088727566042,0.83085960591133,0.6617236351611351,0.2744607843137255,0.5054945054945055,0.2744607843137255,0.26336028751123086,0.26227057159497463
cleveland.arff,algorithm_cer_with_exceptions_prediction_type_2,5.790890095999998,5.794050509999991,5.821793079376221,24,0,3.8333333333333335,92,0.76,0.4,0.6190088727566042,0.7924528301886793,0.6190088727566042,0.83085960591133,0.6617236351611351,0.2744607843137255,0.5054945054945055,0.2744607843137255,0.26336028751123086,0.26227057159497463
cleveland.arff,algorithm_cer_with_exceptions_prediction_type_3,5.790890095999998,5.794050509999991,5.821793079376221,24,0,3.8333333333333335,92,0.76,0.4,0.6190088727566042,0.7924528301886793,0.6190088727566042,0.83085960591133,0.6617236351611351,0.2744607843137255,0.5054945054945055,0.2744607843137255,0.26336028751123086,0.26227057159497463
cleveland.arff,decision_tree,0.009640936000010925,0.009690109000004554,0.009640932083129883,21,0,4.571428571428571,96,0.0,0.0,0.5951524500907441,0.75,0.5951524500907441,0.6589241502023457,0.615363818562012,0.2372549019607843,0.5054945054945055,0.2372549019607843,0.20285714285714285,0.2165986394557823
contact-lenses.arff,algorithm_rulekit,0.00963799199999471,0.028922809999997412,0.012988567352294922,3,0,2.0,6,0.87,0.91,0.9393939393939394,0.875,0.9393939393939394,0.8666666666666667,0.8833333333333333,0.7777777777777778,0.75,0.7777777777777778,0.8888888888888888,0.7666666666666666
contact-lenses.arff,algorithm_cer,0.009739521000000195,0.00974410999999975,0.009739160537719727,4,0,2.5,10,1.0,0.77,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.75,0.7777777777777778,0.8888888888888888,0.7666666666666666
contact-lenses.arff,algorithm_cer_with_exceptions_prediction_type_0,0.009810244999997053,0.009813820999994505,0.009810209274291992,4,0,2.5,10,1.0,0.77,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.75,0.7777777777777778,0.8888888888888888,0.7666666666666666
contact-lenses.arff,algorithm_cer_with_exceptions_prediction_type_1,0.009810244999997053,0.009813820999994505,0.009810209274291992,4,0,2.5,10,1.0,0.77,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.75,0.7777777777777778,0.8888888888888888,0.7666666666666666
contact-lenses.arff,algorithm_cer_with_exceptions_prediction_type_2,0.009810244999997053,0.009813820999994505,0.009810209274291992,4,0,2.5,10,1.0,0.77,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.75,0.7777777777777778,0.8888888888888888,0.7666666666666666
contact-lenses.arff,algorithm_cer_with_exceptions_prediction_type_3,0.009810244999997053,0.009813820999994505,0.009810209274291992,4,0,2.5,10,1.0,0.77,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.75,0.7777777777777778,0.8888888888888888,0.7666666666666666
contact-lenses.arff,decision_tree,0.005637880999998401,0.0056483999999983325,0.0056378841400146484,3,0,1.6666666666666667,5,0.0,0.0,0.9090909090909092,0.8125,0.9090909090909092,0.7555555555555555,0.7973684210526315,1.0,1.0,1.0,1.0,1.0
credit-a.arff,algorithm_rulekit,0.11015119399999662,0.9494584880000048,0.3876991271972656,26,0,3.8461538461538463,100,0.88,0.55,0.8901098901098901,0.8944099378881988,0.8901098901098901,0.8945697046681487,0.8920102584336161,0.8196344892221181,0.821256038647343,0.8196344892221181,0.8210788928638675,0.8201817200009391
credit-a.arff,algorithm_cer,2.3378422729999926,2.339219189000005,2.3381378650665283,23,0,3.782608695652174,87,0.87,0.56,0.8864468864468864,0.8902691511387164,0.8864468864468864,0.8897783251231528,0.887914917093205,0.840253045923149,0.8405797101449275,0.840253045923149,0.8398708107096049,0.8400421496311907
credit-a.arff,algorithm_cer_with_exceptions_prediction_type_0,16.701199099000007,16.706732539,16.733692169189453,15,0,2.466666666666667,37,0.82,0.58,0.8706959706959707,0.8737060041407867,0.8706959706959707,0.8719806763285025,0.8713029576338929,0.8408622305529522,0.8405797101449275,0.8408622305529522,0.8399065420560747,0.8402067884628881
credit-a.arff,algorithm_cer_with_exceptions_prediction_type_1,16.701199099000007,16.706732539,16.733692169189453,15,0,2.466666666666667,37,0.82,0.58,0.8706959706959707,0.8737060041407867,0.8706959706959707,0.8719806763285025,0.8713029576338929,0.8408622305529522,0.8405797101449275,0.8408622305529522,0.8399065420560747,0.8402067884628881
credit-a.arff,algorithm_cer_with_exceptions_prediction_type_2,16.701199099000007,16.706732539,16.733692169189453,15,0,2.466666666666667,37,0.82,0.58,0.8706959706959707,0.8737060041407867,0.8706959706959707,0.8719806763285025,0.8713029576338929,0.8408622305529522,0.8405797101449275,0.8408622305529522,0.8399065420560747,0.8402067884628881
credit-a.arff,algorithm_cer_with_exceptions_prediction_type_3,16.701199099000007,16.706732539,16.733692169189453,15,0,2.466666666666667,37,0.82,0.58,0.8706959706959707,0.8737060041407867,0.8706959706959707,0.8719806763285025,0.8713029576338929,0.8408622305529522,0.8405797101449275,0.8408622305529522,0.8399065420560747,0.8402067884628881
credit-a.arff,decision_tree,0.01697494799999788,0.017034919999986187,0.016974687576293945,24,0,4.75,114,0.0,0.0,0.9113553113553114,0.917184265010352,0.9113553113553114,0.9206292583740592,0.9149078608928509,0.8062792877225866,0.8115942028985508,0.8062792877225866,0.818829268292683,0.8080827291097111
credit-g.arff,algorithm_rulekit,0.2285707429999917,1.8101052690000188,0.56998610496521,104,0,3.980769230769231,414,0.9,0.14,0.8101813504321811,0.8628571428571429,0.8101813504321811,0.8518776462264672,0.826625386996904,0.676718018823282,0.77,0.676718018823282,0.7394556853804504,0.6919597017812765
credit-g.arff,algorithm_cer,7.118705289000005,7.12548097200002,7.129398584365845,101,0,3.99009900990099,403,0.9,0.14,0.8208177822820335,0.8642857142857143,0.8208177822820335,0.8467517694641051,0.8319650487301359,0.6747725958252274,0.75,0.6747725958252274,0.702485380116959,0.6841262933273434
credit-g.arff,algorithm_cer_with_exceptions_prediction_type_0,37.452069077000004,37.466462906000004,37.54733657836914,63,0,3.2063492063492065,202,0.83,0.17,0.7590212338845632,0.82,0.7590212338845632,0.7938403033418455,0.7724458204334366,0.6558967348441033,0.7366666666666667,0.6558967348441033,0.6841614906832298,0.6646811641364478
credit-g.arff,algorithm_cer_with_exceptions_prediction_type_1,37.452069077000004,37.466462906000004,37.54733657836914,63,0,3.2063492063492065,202,0.83,0.17,0.7590212338845632,0.82,0.7590212338845632,0.7938403033418455,0.7724458204334366,0.6558967348441033,0.7366666666666667,0.6558967348441033,0.6841614906832298,0.6646811641364478
credit-g.arff,algorithm_cer_with_exceptions_prediction_type_2,37.452069077000004,37.466462906000004,37.54733657836914,63,0,3.2063492063492065,202,0.83,0.17,0.7590212338845632,0.82,0.7590212338845632,0.7938403033418455,0.7724458204334366,0.6558967348441033,0.7366666666666667,0.6558967348441033,0.6841614906832298,0.6646811641364478
credit-g.arff,algorithm_cer_with_exceptions_prediction_type_3,37.452069077000004,37.466462906000004,37.54733657836914,63,0,3.2063492063492065,202,0.83,0.17,0.7590212338845632,0.82,0.7590212338845632,0.7938403033418455,0.7724458204334366,0.6558967348441033,0.7366666666666667,0.6558967348441033,0.6841614906832298,0.6646811641364478
credit-g.arff,decision_tree,0.025427356999983886,0.0255098210000142,0.02542734146118164,25,0,4.76,119,0.0,0.0,0.7494518558941327,0.8142857142857143,0.7494518558941327,0.7875880509150555,0.7636510970744681,0.5677217519322783,0.67,0.5677217519322783,0.5852754237288136,0.5694092062341428
cylinder-bands.arff,algorithm_rulekit,0.18347303499999157,1.3372261369999876,0.43483471870422363,57,0,3.1578947368421053,180,0.96,0.15,0.9544179523141655,0.955026455026455,0.9544179523141655,0.9537037037037037,0.9540537255378632,0.7283582089552239,0.7407407407407407,0.7283582089552239,0.7330447330447329,0.7302141157811262
cylinder-bands.arff,algorithm_cer,4.907562939000002,4.909727969999977,4.907598972320557,56,0,3.375,189,0.95,0.15,0.9249649368863955,0.9285714285714286,0.9249649368863955,0.9287075537075538,0.9266615407831105,0.7458758837391988,0.7716049382716049,0.7458758837391988,0.7794642857142857,0.7525083612040133
cylinder-bands.arff,algorithm_cer_with_exceptions_prediction_type_0,29.288890461000022,29.29849302399998,29.32381844520569,46,0,2.282608695652174,105,0.87,0.18,0.8672610699258665,0.8650793650793651,0.8672610699258665,0.8614773495605139,0.8633105257560181,0.7590730557737628,0.7716049382716049,0.7590730557737628,0.7659677419354839,0.7617173524150269
cylinder-bands.arff,algorithm_cer_with_exceptions_prediction_type_1,29.288890461000022,29.29849302399998,29.32381844520569,46,0,2.282608695652174,105,0.87,0.18,0.8672610699258665,0.8650793650793651,0.8672610699258665,0.8614773495605139,0.8633105257560181,0.7590730557737628,0.7716049382716049,0.7590730557737628,0.7659677419354839,0.7617173524150269
cylinder-bands.arff,algorithm_cer_with_exceptions_prediction_type_2,29.288890461000022,29.29849302399998,29.32381844520569,46,0,2.282608695652174,105,0.87,0.18,0.8672610699258665,0.8650793650793651,0.8672610699258665,0.8614773495605139,0.8633105257560181,0.7590730557737628,0.7716049382716049,0.7590730557737628,0.7659677419354839,0.7617173524150269
cylinder-bands.arff,algorithm_cer_with_exceptions_prediction_type_3,29.288890461000022,29.29849302399998,29.32381844520569,46,0,2.282608695652174,105,0.87,0.18,0.8672610699258665,0.8650793650793651,0.8672610699258665,0.8614773495605139,0.8633105257560181,0.7590730557737628,0.7716049382716049,0.7590730557737628,0.7659677419354839,0.7617173524150269
cylinder-bands.arff,decision_tree,0.0261908779999942,0.026246843000024,0.026190757751464844,18,0,4.444444444444445,80,0.0,0.0,0.815668202764977,0.8306878306878307,0.815668202764977,0.8384532760472609,0.8218923933209648,0.7098978790259229,0.7345679012345679,0.7098978790259229,0.7335664335664336,0.7144496823119492
diabetes.arff,algorithm_rulekit,0.11782793500000821,1.6063266689999978,0.4761230945587158,72,0,4.263888888888889,307,0.91,0.36,0.8076647564469914,0.8249534450651769,0.8076647564469914,0.8076647564469914,0.8076647564469914,0.7190397350993378,0.7402597402597403,0.7190397350993378,0.7142857142857143,0.71640202979211
diabetes.arff,algorithm_cer,7.396481635000015,7.399546695999987,7.396588325500488,70,0,4.1,287,0.9,0.37,0.8183030543193319,0.8324022346368715,0.8183030543193319,0.8152853260869566,0.8167374488093433,0.7311672185430463,0.7445887445887446,0.7311672185430463,0.7209605950308593,0.7247611931255933
diabetes.arff,algorithm_cer_with_exceptions_prediction_type_0,32.068760284999996,32.07999841899999,32.07151484489441,42,0,2.619047619047619,110,0.81,0.48,0.7612250807779065,0.7932960893854749,0.7612250807779065,0.7755901080524827,0.7671319573854647,0.7135347682119206,0.7445887445887446,0.7135347682119206,0.7175324675324675,0.7153805993526157
diabetes.arff,algorithm_cer_with_exceptions_prediction_type_1,32.068760284999996,32.07999841899999,32.07151484489441,42,0,2.619047619047619,110,0.81,0.48,0.7612250807779065,0.7932960893854749,0.7612250807779065,0.7755901080524827,0.7671319573854647,0.7135347682119206,0.7445887445887446,0.7135347682119206,0.7175324675324675,0.7153805993526157
diabetes.arff,algorithm_cer_with_exceptions_prediction_type_2,32.068760284999996,32.07999841899999,32.07151484489441,42,0,2.619047619047619,110,0.81,0.48,0.7612250807779065,0.7932960893854749,0.7612250807779065,0.7755901080524827,0.7671319573854647,0.7135347682119206,0.7445887445887446,0.7135347682119206,0.7175324675324675,0.7153805993526157
diabetes.arff,algorithm_cer_with_exceptions_prediction_type_3,32.068760284999996,32.07999841899999,32.07151484489441,42,0,2.619047619047619,110,0.81,0.48,0.7612250807779065,0.7932960893854749,0.7612250807779065,0.7755901080524827,0.7671319573854647,0.7135347682119206,0.7445887445887446,0.7135347682119206,0.7175324675324675,0.7153805993526157
diabetes.arff,decision_tree,0.007890715000002047,0.007961638000040239,0.007890701293945312,21,0,4.571428571428571,96,0.0,0.0,0.7634883862708042,0.813780260707635,0.7634883862708042,0.8170016136130263,0.7790123456790123,0.7179635761589404,0.7619047619047619,0.7179635761589404,0.7396250455041864,0.7256235827664399
echocardiogram.arff,algorithm_rulekit,0.04444025199998691,0.09934335899998814,0.055962324142456055,6,0,2.3333333333333335,14,0.93,0.77,0.9516129032258065,0.967032967032967,0.9516129032258065,0.9761904761904762,0.9623811492352212,0.7321428571428572,0.825,0.7321428571428572,0.8376623376623377,0.7584124245038826
echocardiogram.arff,algorithm_cer,0.09470021300001008,0.09477704699997958,0.09469962120056152,4,0,2.0,8,0.98,0.85,0.935483870967742,0.9560439560439561,0.935483870967742,0.96875,0.9493882091212458,0.7321428571428572,0.825,0.7321428571428572,0.8376623376623377,0.7584124245038826
echocardiogram.arff,algorithm_cer_with_exceptions_prediction_type_0,0.7483272430000056,0.748518611999998,0.74833083152771,3,0,1.6666666666666667,5,0.98,0.87,0.935483870967742,0.9560439560439561,0.935483870967742,0.96875,0.9493882091212458,0.7321428571428572,0.825,0.7321428571428572,0.8376623376623377,0.7584124245038826
echocardiogram.arff,algorithm_cer_with_exceptions_prediction_type_1,0.7483272430000056,0.748518611999998,0.74833083152771,3,0,1.6666666666666667,5,0.98,0.87,0.935483870967742,0.9560439560439561,0.935483870967742,0.96875,0.9493882091212458,0.7321428571428572,0.825,0.7321428571428572,0.8376623376623377,0.7584124245038826
echocardiogram.arff,algorithm_cer_with_exceptions_prediction_type_2,0.7483272430000056,0.748518611999998,0.74833083152771,3,0,1.6666666666666667,5,0.98,0.87,0.935483870967742,0.9560439560439561,0.935483870967742,0.96875,0.9493882091212458,0.7321428571428572,0.825,0.7321428571428572,0.8376623376623377,0.7584124245038826
echocardiogram.arff,algorithm_cer_with_exceptions_prediction_type_3,0.7483272430000056,0.748518611999998,0.74833083152771,3,0,1.6666666666666667,5,0.98,0.87,0.935483870967742,0.9560439560439561,0.935483870967742,0.96875,0.9493882091212458,0.7321428571428572,0.825,0.7321428571428572,0.8376623376623377,0.7584124245038826
echocardiogram.arff,decision_tree,0.007544045000003052,0.007566728000028888,0.007544040679931641,7,0,3.4285714285714284,24,0.0,0.0,0.9594086021505376,0.967032967032967,0.9594086021505376,0.9669398907103826,0.9630131418506978,0.7321428571428572,0.825,0.7321428571428572,0.8376623376623377,0.7584124245038826
ecoli.arff,algorithm_rulekit,0.060088686999989704,0.3442443170000047,0.22283625602722168,26,0,3.423076923076923,89,0.92,0.69,0.8018774871223324,0.9319148936170213,0.8018774871223324,0.8459015622059101,0.8157050364005252,0.6562192465919174,0.8118811881188119,0.6562192465919174,0.7208994708994708,0.6667287642579337
